CustomerID,Frequency,Monetary,Product_Diversity,Recency,Average_Spend_Per_Transaction,Homeware_Spend_Pct,Stationery_Spend_Pct,Gadgets_Spend_Pct,Decorations_Spend_Pct,Kitchenware_Spend_Pct,Else_Spend_Pct,Future_Spend,PC1,PC2,Split
12377,1,1210.96,47,124,1210.96,0.16771817401070224,0.10434696439188744,0.03286648609367774,0.0,0.09727819250842307,0.5977901829953095,587.24,-0.011272237170346663,-0.07003299958313555,Train
12378,1,1407.7,82,97,1407.7,0.024721176387014276,0.07042693755771826,0.0,0.014065496909852948,0.1688570007814165,0.721929388363998,0.0,0.9229016325317441,0.7483070629230029,Val
12379,1,367.48,18,69,367.48,0.15723304669641885,0.05551322520953521,0.10776096658321539,0.0,0.24327854577119842,0.4362142157396321,400.5,-0.9173428145620366,0.3120984636321509,Train
12380,6,5814.650000000001,98,63,969.1083333333335,0.013084192513736853,0.03386274324335945,0.016544417978726144,0.009132105973704351,0.1221999604447387,0.8051765798457345,0.0,1.3840789513167264,0.2629647847315659,Train
12388,1,461.62,26,117,461.62,0.25995407478012217,0.07668645206013605,0.10528140028594947,0.14102508556821627,0.06264893202200945,0.35440405528356655,658.83,-1.7552924771977283,-0.8063712392654833,Val
12389,2,563.03,23,102,281.515,0.0,0.04454469566452942,0.0,0.0,0.3362165426353836,0.6192387617000871,870.3,0.4826304404911015,1.6517123608857092,Train
12391,4,1902.19,96,132,475.5475,0.03256772457010078,0.026600917889380137,0.0,0.009305064162885937,0.12958747548877872,0.8019388178888545,410.34,1.3747765403689753,0.2598375534842151,Test
12392,1,234.75000000000003,7,126,234.75000000000003,0.0,0.0,0.0,0.06389776357827476,0.06325878594249201,0.8728434504792333,0.0,1.7248360462786048,-0.10635137921103832,Train
12395,2,1376.82,67,29,688.41,0.10171264217544777,0.0695806278235354,0.024186168126552488,0.0,0.20485611772054446,0.59966444415392,325.72,0.15265088379739344,0.6135557250617172,Train
12396,1,931.43,65,209,931.43,0.051372620594140196,0.2096775925190299,0.0,0.13098139420031565,0.03312111484491588,0.5748472778415984,0.0,-0.21462894379606096,0.7216636979752844,Train
12399,2,539.45,31,54,269.725,0.0,0.16728149040689588,0.0,0.0,0.27049772916859766,0.5622207804245064,314.20000000000005,0.06566066712500088,1.9130458582426721,Train
12402,3,725.25,29,56,241.75,0.0,0.0,0.0,0.0,0.1478800413650465,0.8521199586349535,306.05,1.7266199548307575,0.32161291089858024,Train
12403,1,591.6600000000001,4,56,591.6600000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12404,1,63.24,1,217,63.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12406,2,1629.2,32,131,814.6,0.1200589246255831,0.02172845568377118,0.027620918242082,0.0,0.10655536459612079,0.7240363368524428,1345.8600000000001,0.806125114236851,-0.27972689759532277,Train
12408,1,194.1,10,33,194.1,0.0,0.0,0.0,0.0,0.20401854714064913,0.7959814528593508,1258.12,1.4375351203411406,0.648424047196158,Train
12409,3,7115.56,87,60,2371.8533333333335,0.13519666758484222,0.06774449235197229,0.027876934492857906,0.02635070184216,0.09125353450747377,0.6515776692206938,5231.0599999999995,0.31787167072242845,-0.15002500056379586,Train
12410,1,320.38,14,37,320.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12412,2,1176.79,47,22,588.395,0.0,0.12226480510541388,0.0,0.0,0.10095259137144265,0.7767826035231435,193.26,1.2157890679002148,0.6898643980381343,Train
12415,3,2717.98,95,32,905.9933333333333,0.10204637267382395,0.15110486464212394,0.0,0.0,0.07671138124636678,0.6701373814376853,16825.86,0.4781444858032776,0.3733707348737513,Test
12416,1,202.56,11,191,202.56,0.0,0.0,0.0,0.0,0.0740521327014218,0.9259478672985783,0.0,2.106796243135421,-0.10817734424780343,Val
12417,7,1996.75,102,41,285.25,0.027795167146613245,0.026002253662201078,0.011493677225491423,0.020433203956429197,0.21928133216476775,0.6949943658444974,1171.06,0.791822953872376,0.7677633744882781,Val
12418,2,879.3100000000001,36,111,439.65500000000003,0.4084566307673062,0.05731766953634099,0.05502041373349558,0.0,0.041964722339106794,0.43724056362375047,473.31,-1.2082749218916622,-1.4819637603700517,Train
12421,1,77.8,4,40,77.8,0.0,0.0,0.0,0.0,0.19280205655526994,0.8071979434447301,213.76,1.495294358490259,0.5831270824331248,Val
12422,10,2998.07,64,60,299.807,0.0,0.01035332730723432,0.0034021887414236486,0.024275617313805214,0.04622974113346252,0.9157391255040742,1430.17,1.996263302315417,-0.2024015380600478,Train
12424,1,446.54,15,83,446.54,0.0,0.34666547229811434,0.0,0.08653200161239755,0.3218076768038698,0.24499484928561832,1132.53,-1.8951137612661988,3.240416983970148,Train
12426,1,762.48,47,197,762.48,0.07318224740321057,0.04013220018885741,0.02596789423984891,0.026754800125904938,0.1676109537299339,0.6663519043122443,0.0,0.5214963578784425,0.35481087414770307,Train
12429,2,1407.3600000000001,25,81,703.6800000000001,0.07546043656207367,0.035811732605729875,0.0,0.0,0.28478854024556616,0.6039392905866302,1046.65,0.2946844144293072,1.0649388538832099,Train
12431,10,3519.52,116,14,351.952,0.04203698231577033,0.03460130926944584,0.18837796063099513,0.005796244942492158,0.06843262717643316,0.6607548756648634,492.75,0.27998212995548133,-0.7047555488940768,Train
12433,1,152.4,8,11,152.4,0.0,0.0,0.0,0.0,0.0,1.0,3265.87,2.4881271715210698,-0.5392729229250735,Train
12435,3,3575.2,44,12,1191.7333333333333,0.0,0.040277466994853434,0.5697583351980309,0.0,0.10992392034012084,0.2800402774669949,2520.84,-2.3210537017246082,-1.5532425477288563,Train
12437,11,5243.03,176,27,476.6390909090909,0.07147203048618833,0.1897757594368142,0.0,0.02240116878980284,0.07155213683690538,0.6447989044502892,2488.96,0.3185458501672454,0.6667607813600478,Val
12439,2,1158.18,69,217,579.09,0.1445716555285016,0.015282598559809358,0.13952926142741195,0.0,0.05804797181785215,0.6425685126664249,0.0,0.14632560367106964,-1.0407533253823749,Train
12440,1,568.51,21,252,568.51,0.0,0.0,0.0,0.0,0.20184341524335545,0.7981565847566445,290.69,1.4487359465091127,0.6357614848936789,Train
12443,1,485.31,21,267,485.31,0.14471162761945972,0.0,0.03502915662154087,0.0,0.0797428447796254,0.740516370979374,0.0,0.8604977336609243,-0.6529827444652968,Train
12450,1,148.42000000000002,11,9,148.42000000000002,0.10106454655706777,0.0,0.0,0.0,0.25468265732381073,0.6442527961191213,341.90000000000003,0.49825380545173287,0.6198317013639338,Val
12451,1,2151.27,111,64,2151.27,0.04392754047609087,0.050807197608854306,0.009203865623561895,0.014224155963686565,0.07216667363929213,0.8096705666885142,1483.09,1.3470117652762394,-0.008963047703945695,Train
12455,3,2929.95,110,112,976.65,0.10890288230174579,0.057427601153603305,0.15711872216249426,0.00793528899810577,0.14277718049796073,0.5258383248860903,483.14,-0.4876235541008962,-0.2617619055202394,Train
12458,1,380.61,20,22,380.61,0.0,0.1345209006594677,0.05202175455190351,0.011980767714983843,0.0,0.801476577073645,449.48,1.2133895948501374,0.00828826189040969,Train
12459,1,454.36,23,140,454.36,0.1980808169733251,0.11488687384452856,0.0,0.0,0.1450611849634651,0.5419711242186812,0.0,-0.2955400442188714,0.27382741507318137,Train
12466,1,56.73,1,217,56.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12468,3,2941.2,102,61,980.4,0.010199918400652796,0.04347205222358221,0.009179926560587515,0.02709098327213382,0.08335033319733443,0.8267067863457092,0.0,1.4730218685507046,0.13872986425228961,Train
12469,2,3070.54,76,57,1535.27,0.044161613266721814,0.12384792251525789,0.004885134210920555,0.005764458368886256,0.3129286705270083,0.5084122011112052,0.0,-0.2556820636216713,1.7806597132211104,Train
12470,1,211.95,23,224,211.95,0.056853031375324374,0.017692852087756547,0.20334984666194858,0.02948808681292758,0.06015569709837226,0.6324604859636708,0.0,0.060001043417781626,-0.914115804207003,Train
12471,32,11743.83,118,5,366.9946875,0.06644340049200304,0.04809163620386194,0.021483621612370066,0.0045215232168721795,0.24240814112602105,0.6170516773488717,6257.21,0.3162630377073197,0.8457560540306395,Train
12472,10,7630.15,234,7,763.015,0.03180802474394343,0.054565113398819164,0.04981553442592872,0.01931154695517126,0.09197722194190153,0.7525225585342359,2047.03,0.9836087732622181,0.037076107418674634,Train
12474,7,2071.52,108,13,295.93142857142857,0.0,0.0850100409361242,0.022592106279446977,0.036060477330655746,0.13709739708040472,0.7192399783733684,2977.14,0.853603550458684,0.6673627603194499,Train
12476,1,1231.74,68,36,1231.74,0.08962930488577135,0.04497702437202657,0.05747966291587511,0.0,0.056099501518177546,0.7518145063081494,6067.25,0.9177447119402558,-0.45182152091138444,Train
12477,2,4485.86,173,60,2242.93,0.045389289902047776,0.03433455346354992,0.03454187156977704,0.05090662660002764,0.13000851564694396,0.7048191428176537,2570.77,0.7118674872192823,0.19083537804606598,Train
12480,1,451.9,27,42,451.9,0.0,0.0,0.0,0.0,0.33525116176145164,0.6647488382385484,1731.32,0.7617537087564084,1.4123966416032847,Test
12481,2,3275.6,51,141,1637.8,0.0,0.06420197826352425,0.0,0.021980705824887044,0.12272560752228599,0.7910917083893028,3330.09,1.3105059194928674,0.5342429186310275,Train
12482,29,23691.4,42,111,816.944827586207,0.02340089652785399,0.07971162531551533,0.020665726803819104,0.0,0.11001460445562525,0.7662071468971863,0.0,1.1290315533658257,0.37680619413653366,Train
12483,6,1353.1000000000001,26,83,225.51666666666668,0.0,0.026605572389328206,0.10575715024757962,0.0,0.009755376542753677,0.8578819008203383,1282.5,1.5325603677079167,-0.6891147087448124,Train
12484,6,1828.43,110,18,304.73833333333334,0.04957805330256012,0.0527118894351985,0.02811154925263751,0.19841612749736112,0.07213839195375267,0.5990439885584901,0.0,-0.09633348705662398,0.10726662382797277,Train
12485,1,708.1,34,64,708.1,0.0,0.2550487219319305,0.0,0.0,0.036011862731252654,0.7089394153368168,0.0,0.7329771521649755,1.0084379480166952,Train
12487,1,285.29999999999995,2,265,285.29999999999995,0.0,0.0,0.7318611987381703,0.0,0.0,0.2681388012618297,0.0,-2.6438039913932365,-2.9351463416190624,Train
12490,8,3056.17,95,47,382.02125,0.03484753793146324,0.04683639980760232,0.05300752248729618,0.051711783048717846,0.05791562642130509,0.7556811303036152,1349.54,0.9419292906851087,-0.18915454982497154,Train
12494,1,344.87,20,111,344.87,0.0,0.0,0.057412938208600335,0.0,0.14831675703888422,0.7942703047525155,224.3,1.321782119816881,0.13620413685179628,Train
12495,1,357.4,17,175,357.4,0.0,0.19473978735310576,0.0,0.04994404029099049,0.09611080022383885,0.659205372132065,0.0,0.4526795406679233,1.0924443127446968,Train
12496,2,54.09,10,155,27.045,0.30042521723054166,0.0,0.4612682566093548,0.0,0.0,0.23830652616010353,0.0,-2.762939484675196,-3.0110540134020485,Train
12497,1,1211.76,17,179,1211.76,0.07407407407407408,0.3302634184987126,0.0,0.0,0.0,0.5956625074272133,3993.6400000000003,-0.04170744596623633,0.9562641450565518,Val
12499,1,393.72,27,95,393.72,0.0,0.04495580615665956,0.0,0.0,0.10159504216194248,0.8534491516813978,0.0,1.6882819858896712,0.2880166655569997,Train
12500,7,1472.54,60,57,210.36285714285714,0.13836636016678663,0.00857701658359026,0.16726200986051315,0.0,0.15150692001575508,0.5342876933733549,224.85,-0.446484918583041,-0.6027834509367139,Train
12503,1,1126.0,2,119,1126.0,0.7957371225577264,0.0,0.0,0.0,0.0,0.20426287744227353,0.0,-2.853187973558641,-3.086636843216667,Train
12504,1,134.4,6,131,134.4,0.4464285714285714,0.0,0.0,0.0,0.19642857142857142,0.35714285714285715,162.60000000000002,-1.5199927051489606,-0.8248964387021729,Train
12507,1,539.25,28,119,539.25,0.021696801112656466,0.1780250347705146,0.0,0.0,0.3301808066759388,0.47009735744089015,0.0,-0.45343633297027974,2.2473986759846336,Train
12510,6,3414.23,58,159,569.0383333333333,0.010368370027795433,0.028064893109134414,0.12067142518225192,0.010684693181185803,0.005184185013897717,0.8250264334857347,781.22,1.299776598119024,-0.7792741439911508,Train
12514,1,580.08,33,176,580.08,0.27978899462143153,0.12191421872845123,0.0,0.0,0.0,0.5982967866501172,0.0,-0.1402574982854367,-0.7953500802061789,Train
12516,1,689.46,25,134,689.46,0.0,0.12618571055608738,0.0,0.11365416412844837,0.15969019232442783,0.6004699329910365,647.1,0.11094102888768609,1.167385749479829,Train
12519,1,385.7,22,11,385.7,0.02644542390458906,0.09255898366606172,0.0,0.02644542390458906,0.16256157635467983,0.6919885921700804,0.0,0.7227618343021528,0.8347777175368477,Train
12523,8,1987.88,86,37,248.485,0.12524900899450672,0.014035052417650965,0.005734752600760608,0.11621425840593998,0.07007465239350465,0.6686922751876371,586.0,0.364184955066648,-0.35982882246741976,Train
12524,4,3391.38,25,27,847.845,0.0,0.0,0.0,0.0,0.05971020646462502,0.940289793535375,3249.01,2.180649889846277,-0.19166907858214652,Train
12525,3,973.73,56,33,324.57666666666665,0.05175972805603196,0.020642272498536555,0.0,0.0,0.0928902262434145,0.834707773202017,0.0,1.5353133508285415,-0.055911642602086954,Train
12527,2,386.8,13,29,193.4,0.3102378490175801,0.07911065149948295,0.13029989658738367,0.0,0.4002068252326784,0.08014477766287487,0.0,-3.0557530447402357,0.7858647094758032,Train
12529,1,316.48,21,63,316.48,0.0640798786653185,0.06445904954499494,0.0,0.05592770475227503,0.1925872093023256,0.6229461577350859,0.0,0.28658906699067954,0.7715071204161029,Val
12530,3,1166.74,46,15,388.91333333333336,0.0,0.07621235236642268,0.03394072372593722,0.08742307626377771,0.0,0.8024238476438624,930.24,1.182447141291216,-0.16208391777853312,Val
12531,1,1807.98,110,221,1807.98,0.0859522782331663,0.11197026515780041,0.016858593568512926,0.0,0.1196915895087335,0.6655272735317869,0.0,0.4874885661392152,0.4145999336193146,Train
12533,2,1367.89,63,162,683.945,0.06272434186959479,0.0,0.08412957182229565,0.04430180789390959,0.2140888521737859,0.594755426240414,0.0,0.07135915809455347,0.2756687407344147,Train
12539,2,5149.06,104,251,2574.53,0.08110218175744699,0.03937806123836195,0.0,0.0,0.26529114051885194,0.6142286164853391,497.34000000000003,0.33526731175426433,0.9520838461652695,Train
12540,11,4689.21,106,76,426.2918181818182,0.08540884285412682,0.06748258235395728,0.05041360911539471,0.04679892775115638,0.12767609042887823,0.6222199474964866,3370.96,0.16807202456213816,0.16693365280433833,Train
12542,2,481.88,39,19,240.94,0.0,0.027392711878475973,0.01898812982485266,0.14717357018344818,0.36809994189424755,0.43834564621897565,0.0,-0.7169104679856549,1.8341045947979353,Test
12547,1,175.78,13,35,175.78,0.0,0.11605415860735009,0.0,0.0,0.15018773466833543,0.7337581067243144,0.0,1.0004767124323382,0.9439044675349965,Train
12549,6,1575.68,38,110,262.61333333333334,0.08853320471161656,0.28806610479285133,0.012566003249390736,0.0,0.22135205117790416,0.38948263606823724,0.0,-1.1070237786273853,1.9360632875692383,Train
12555,1,129.23,1,217,129.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Test
12557,2,3661.2000000000003,3,81,1830.6000000000001,0.0,0.0,0.0,0.0,0.0,1.0,2443.98,2.4881271715210698,-0.5392729229250735,Train
12567,4,1976.9,75,22,494.225,0.06555718549243765,0.08888664070008599,0.04188375739794627,0.0,0.07655925944660834,0.7271131569629218,389.3,0.8130869395973376,0.025766236960071128,Train
12568,1,70.0,5,179,70.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,1.7524853348182403,0.2923720334260486,Train
12570,1,77.52,1,217,77.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12575,1,341.8,23,61,341.8,0.08952603861907547,0.08250438853130485,0.0,0.0,0.12419543592744295,0.7037741369221767,281.02,0.7398715960734441,0.3299806716694132,Test
12576,1,374.75,21,61,374.75,0.05283522348232155,0.10460306871247499,0.0,0.047231487658438966,0.05283522348232155,0.742494996664443,452.14,0.894199178814606,0.1957444648182709,Train
12577,1,210.55,13,271,210.55,0.0,0.10686297791498456,0.0,0.0,0.0,0.8931370220850154,785.4,1.8304348551301695,0.021364485550192738,Train
12580,1,637.2,34,111,637.2,0.0,0.0,0.0,0.0,0.15536723163841804,0.844632768361582,0.0,1.6880647219996314,0.36519969909521444,Train
12582,1,837.11,53,112,837.11,0.0,0.021144174600709588,0.040615928611532535,0.0,0.21395037689192578,0.7242895198958321,631.9300000000001,0.9714530211341215,0.684208229149274,Train
12583,8,4074.0499999999997,65,16,509.25624999999997,0.02430014359175759,0.16845644996993164,0.004860028718351517,0.0,0.16185368368085812,0.6405296940391012,2236.15,0.4206991808916139,1.1930358718578329,Train
12586,1,422.35,19,258,422.35,0.3530247425121345,0.0,0.0,0.0,0.3076832011364981,0.33929205635136733,627.0500000000001,-1.4659326751964044,0.12178425769831058,Train
12588,1,328.9,17,132,328.9,0.0,0.10580723624201885,0.0,0.0,0.4539373669808453,0.440255396777136,414.98,-0.5006147708090238,2.6584287788408143,Train
12589,1,715.5,43,224,715.5,0.0,0.08385744234800839,0.0,0.0,0.0593990216631726,0.856743535988819,3333.48,1.6661484727155225,0.246462355145793,Train
12592,3,2145.06,32,54,715.02,0.018796677016027524,0.014097507762020643,0.0,0.0,0.12195463063970237,0.8451511845822494,0.0,1.647187983195403,0.1844746830017555,Train
12594,2,408.84,23,78,204.42,0.0,0.049897270325799825,0.057235104197240975,0.0,0.14577829957929753,0.7470893258976617,1343.05,1.0290062163176599,0.38378570099766074,Train
12595,1,299.02,19,39,299.02,0.0,0.1354424453213832,0.0,0.0,0.16554076650391278,0.6990167881747041,0.0,0.8020904267999222,1.13499952979951,Val
12598,2,649.71,39,181,324.855,0.046174447060996444,0.24534022871742778,0.030475135060257647,0.0,0.13205891859444982,0.5459512705668682,861.3,-0.22550373952953787,1.2690612824265755,Train
12599,3,746.96,30,6,248.98666666666668,0.06626860876084395,0.2915818785477134,0.0,0.026507443504337577,0.09317768019706545,0.5224643889900396,517.18,-0.4125746558759881,1.3475744617819507,Val
12600,7,1539.92,27,20,219.98857142857145,0.01948153150813029,0.025533793963322768,0.0,0.0,0.0,0.954984674528547,828.46,2.200210393046081,-0.46767997051344173,Train
12606,1,21.0,1,217,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12609,4,1467.56,49,33,366.89,0.1380727193436725,0.0,0.0,0.010221047180353784,0.23995611763743901,0.6117501158385347,388.9,0.25568522140498523,0.4259709434834548,Val
12613,4,3040.55,122,14,760.1375,0.05304303497722451,0.03153376856160892,0.006511979740507472,0.04374208613573202,0.17077502425548008,0.694394106329447,450.14,0.7134125568716378,0.4734734482048492,Train
12615,2,2367.48,105,39,1183.74,0.05905012925135587,0.04688529575751432,0.0,0.004308378529068883,0.07444624664199909,0.8153099498200619,1082.31,1.3903389626425875,-0.044582982656426434,Train
12619,1,140.14,10,95,140.14,0.0,0.24832310546596262,0.0,0.0,0.4677465391751107,0.2839303553589268,0.0,-1.4488444145024366,3.4865029729644315,Test
12621,10,6012.61,112,5,601.261,0.046157991288309067,0.10510909571716776,0.019758474273235748,0.010966951124386913,0.0663854798498489,0.7516220077470517,4608.92,0.9759002365189313,0.19727817248849672,Train
12623,4,2719.79,86,79,679.9475,0.011030263365921633,0.014824673963798676,0.021839921464524834,0.0,0.044121053463686534,0.9081840877420684,362.15,1.9425023027143435,-0.3114540862331699,Train
12625,2,2481.06,85,44,1240.53,0.07617711784479214,0.18154337259074751,0.04527097289061933,0.02140214263258446,0.0985465889579454,0.5770598050833112,0.0,-0.11198450139702423,0.6164441726170571,Train
12631,4,2198.55,92,79,549.6375,0.025380364331036364,0.017029405744695365,0.04575743103409064,0.0,0.12014736985740603,0.7916854290327715,642.52,1.2733989246062942,0.01846443332334972,Train
12632,2,804.88,32,55,402.44,0.0,0.07101679753503627,0.0,0.0,0.09839976145512373,0.8305834410098399,0.0,1.544342685159895,0.40613959961770707,Val
12633,2,2905.48,160,25,1452.74,0.06618527747566667,0.07970455828296873,0.01120296818425871,0.02868717045032146,0.16453391522226962,0.6496861103845148,608.7,0.43106065479973527,0.617197188388168,Train
12634,2,490.0,20,70,245.0,0.24489795918367346,0.20326530612244897,0.0,0.0,0.19285714285714287,0.3589795918367347,0.0,-1.3998493873750133,0.8658598563547568,Train
12636,1,141.0,1,273,141.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Test
12637,2,913.79,84,35,456.895,0.060243600827323565,0.07297081386314143,0.03250199717659419,0.0,0.0958097593538997,0.7384738287790411,1404.62,0.9133646118052501,0.10205676715747604,Train
12638,1,249.8,9,174,249.8,0.0,0.04083266613290632,0.0,0.0,0.0,0.9591673338670936,0.0,2.2368209539951804,-0.3250516784066914,Train
12639,1,253.57999999999998,15,162,253.57999999999998,0.0,0.0,0.0,0.12067197728527486,0.0,0.8793280227147252,572.69,1.6618248197589613,-0.4171622205222498,Train
12643,3,2319.4,10,89,773.1333333333333,0.0,0.35698887643356036,0.0,0.36130033629386915,0.0786410278520307,0.20306975942053979,2686.38,-2.58794304789531,2.157022939213342,Train
12644,2,868.13,46,205,434.065,0.0,0.03213804384136017,0.026954488383076267,0.08708373169916948,0.12889774572932627,0.7249259903470678,572.45,0.8412584475392155,0.3795955159961621,Train
12645,2,846.74,39,181,423.37,0.0,0.04728724283723457,0.0,0.0,0.10345560620733636,0.8492571509554291,917.38,1.664352107717056,0.31107943003172034,Train
12647,19,10378.61,177,12,546.2426315789475,0.03463373226279819,0.004104595894825992,0.012072907643701804,0.0,0.03974038912725307,0.9094483750714208,2854.12,1.9410893442861512,-0.43678406762426164,Train
12648,2,311.8,16,175,155.9,0.0,0.0,0.0,0.15731237973059656,0.09621552277100705,0.7464720974983964,482.15,0.9154682169999551,0.18003511085707385,Train
12649,3,781.8,37,118,260.59999999999997,0.019570222563315427,0.03847531337938091,0.10130468150422102,0.019570222563315427,0.11665387567152724,0.70442568431824,889.34,0.6748853257777453,-0.032801022098080446,Train
12653,1,1950.98,43,61,1950.98,0.030446237275625586,0.03997990753364976,0.015684425263201057,0.015684425263201057,0.28037191565264635,0.6178330890116761,0.0,0.3765474330935342,1.169723049373988,Train
12656,2,1480.25,67,34,740.125,0.03617632156730282,0.0682992737713224,0.013376118898834657,0.0,0.19918932612734336,0.6829589596351968,876.41,0.7054267366923676,0.8190315823963636,Train
12662,6,1889.25,61,20,314.875,0.035315601429138546,0.04425036390101893,0.014291385470424772,0.0,0.09392616117506947,0.8122164880243483,987.51,1.3948481035013585,0.07983134644329933,Train
12663,2,239.4,9,159,119.7,0.2105263157894737,0.0,0.0,0.0,0.5018796992481203,0.28759398496240596,0.0,-1.509438053042008,1.708476986171177,Val
12664,2,1188.16,4,49,594.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4881271715210698,-0.5392729229250735,Train
12665,1,168.8,8,204,168.8,0.0,0.0,0.0,0.0,0.3690758293838862,0.6309241706161137,81.8,0.5875738244469948,1.6093074412024402,Train
12668,4,4502.35,187,102,1125.5875,0.0923917509744911,0.016191544415694023,0.008795406843093049,0.005410507845902694,0.20085955112330225,0.6763512387975168,3135.18,0.6352560595184672,0.3958913656816147,Test
12670,1,225.60000000000002,8,201,225.60000000000002,0.0,0.0,0.08776595744680848,0.0,0.13164893617021275,0.7805851063829787,538.64,1.1947725784346612,-0.06019365249454123,Train
12671,1,2622.481,45,141,2622.481,0.2187321852856131,0.10689114620849492,0.05399467145805823,0.10501506016630814,0.11508186331950546,0.40028507356202003,0.0,-1.3282832187212197,-0.07924998177755385,Train
12672,1,211.15,12,130,211.15,0.0,0.0,0.0,0.11011129528771016,0.21193464361828085,0.677954061094009,0.0,0.6427832426953718,0.8059318286588879,Train
12675,2,958.5,111,88,479.25,0.04565466875326031,0.014105372978612415,0.04684402712571727,0.034637454355764215,0.15461658841940532,0.7041418883672405,0.0,0.7330068819571812,0.17037696403962757,Train
12676,3,564.03,24,18,188.01,0.10637732035530026,0.24200840380830807,0.0,0.08129000230484194,0.15211956810807936,0.4182047054234704,947.67,-1.055343828899455,1.357664372295342,Train
12677,2,395.1,13,90,197.55,0.0,0.0,0.1002277904328018,0.0,0.0,0.8997722095671982,0.0,1.785313411208361,-0.8673858210079397,Train
12678,6,11521.51,108,8,1920.2516666666668,0.05061836512748763,0.0892730206370519,0.029644551799199927,0.0,0.11001162174055311,0.7204524406957075,5131.21,0.8245450845879383,0.31042696659524427,Val
12681,15,9071.22,212,57,604.7479999999999,0.08691223451751805,0.03850198760475438,0.07011184824092019,0.0109963158208047,0.05698902683431777,0.7364885869816851,6976.0,0.8073767410264616,-0.5021414048383427,Val
